pedido_id,fecha,cliente_id,producto_id,nombre_producto,categoria,unidades,precio_unitario,importe_total
P0350,2022-02-10,C036,F001,Insulina Lantus,hormona,103,22.0,2266.0
P0351,2023-09-02,C076,F001,Insulina Lantus,hormona,89,22.0,1958.0
P0352,2024-05-21,C016,F007,Metformina,antidiabético,11,0.18,1.98
P0353,2021-02-26,C023,F007,Metformina,antidiabético,63,0.18,11.34
P0354,2021-01-17,C184,F005,Paracetamol,analgésico,33,0.15,4.95
P0355,2023-05-08,C011,F004,Remdesivir,antiviral,105,400.0,42000.0
P0356,2024-02-19,C098,F004,Remdesivir,antiviral,49,400.0,19600.0
P0357,2023-09-27,C165,F006,Augmentine,antibiótico,94,0.45,42.3
P0358,2021-12-03,C161,F003,Ventolin,broncodilatador,87,4.75,413.25
P0359,2021-10-27,C147,F001,Insulina Lantus,hormona,102,22.0,2244.0
P0360,2022-03-16,C034,F005,Paracetamol,analgésico,161,0.15,24.15
P0361,2022-12-16,C117,F002,Amoxicilina,antibiótico,43,0.3,12.9
P0362,2022-12-23,C088,F005,Paracetamol,analgésico,123,0.15,18.45
P0363,2022-10-13,C153,F006,Augmentine,antibiótico,53,0.45,23.85
P0364,2023-08-03,C084,F005,Paracetamol,analgésico,34,0.15,5.1
P0365,2022-07-08,C022,F007,Metformina,antidiabético,87,0.18,15.66
P0366,2021-11-15,C064,F001,Insulina Lantus,hormona,64,22.0,1408.0
P0367,2021-02-23,C043,F003,Ventolin,broncodilatador,27,4.75,128.25
P0368,2021-02-05,C009,F004,Remdesivir,antiviral,71,400.0,28400.0
P0369,2023-10-11,C184,F005,Paracetamol,analgésico,21,0.15,3.15
P0370,2021-01-05,C141,F001,Insulina Lantus,hormona,73,22.0,1606.0
P0371,2023-06-06,C105,F007,Metformina,antidiabético,26,0.18,4.68
P0372,2022-01-08,C185,F001,Insulina Lantus,hormona,90,22.0,1980.0
P0373,2023-03-03,C040,F005,Paracetamol,analgésico,88,0.15,13.2
P0374,2022-10-17,C176,F007,Metformina,antidiabético,67,0.18,12.06
P0375,2023-06-25,C115,F006,Augmentine,antibiótico,41,0.45,18.45
P0376,2022-05-08,C014,F003,Ventolin,broncodilatador,28,4.75,133.0
P0377,2023-11-18,C028,F007,Metformina,antidiabético,11,0.18,1.98
P0378,2024-08-10,C017,F005,Paracetamol,analgésico,68,0.15,10.2
P0379,2023-05-05,C074,F003,Ventolin,broncodilatador,83,4.75,394.25
P0380,2024-05-08,C181,F004,Remdesivir,antiviral,1,400.0,400.0
P0381,2022-04-29,C032,F006,Augmentine,antibiótico,70,0.45,31.5
P0382,2021-07-26,C141,F005,Paracetamol,analgésico,75,0.15,11.25
P0383,2022-11-04,C159,F006,Augmentine,antibiótico,75,0.45,33.75
P0384,2024-08-03,C003,F001,Insulina Lantus,hormona,77,22.0,1694.0
P0385,2024-03-25,C050,F006,Augmentine,antibiótico,70,0.45,31.5
P0386,2021-05-30,C065,F002,Amoxicilina,antibiótico,34,0.3,10.2
P0387,2023-03-01,C005,F003,Ventolin,broncodilatador,127,4.75,603.25
P0388,2024-02-22,C017,F002,Amoxicilina,antibiótico,58,0.3,17.4
P0389,2022-06-07,C042,F005,Paracetamol,analgésico,92,0.15,13.8
P0390,2021-10-06,C039,F001,Insulina Lantus,hormona,66,22.0,1452.0
P0391,2023-10-01,C097,F004,Remdesivir,antiviral,63,400.0,25200.0
P0392,2021-10-03,C176,F004,Remdesivir,antiviral,87,400.0,34800.0
P0393,2021-08-16,C180,F007,Metformina,antidiabético,56,0.18,10.08
P0394,2024-09-27,C109,F001,Insulina Lantus,hormona,28,22.0,616.0
P0395,2022-11-16,C052,F003,Ventolin,broncodilatador,35,4.75,166.25
P0396,2021-04-06,C140,F007,Metformina,antidiabético,13,0.18,2.34
P0397,2023-08-30,C195,F002,Amoxicilina,antibiótico,41,0.3,12.3
P0398,2022-09-15,C089,F001,Insulina Lantus,hormona,70,22.0,1540.0
P0399,2023-12-31,C114,F006,Augmentine,antibiótico,56,0.45,25.2
P0400,2022-08-28,C041,F002,Amoxicilina,antibiótico,26,0.3,7.8
P0401,2023-05-15,C064,F006,Augmentine,antibiótico,70,0.45,31.5
P0402,2022-06-19,C141,F005,Paracetamol,analgésico,89,0.15,13.35
P0403,2021-10-24,C148,F002,Amoxicilina,antibiótico,1,0.3,0.3
P0404,2022-09-18,C016,F003,Ventolin,broncodilatador,26,4.75,123.5
P0405,2023-07-23,C028,F006,Augmentine,antibiótico,35,0.45,15.75
P0406,2022-06-13,C119,F003,Ventolin,broncodilatador,85,4.75,403.75
P0407,2023-06-23,C158,F003,Ventolin,broncodilatador,48,4.75,228.0
P0408,2023-09-19,C054,F002,Amoxicilina,antibiótico,77,0.3,23.1
P0409,2021-04-11,C167,F006,Augmentine,antibiótico,26,0.45,11.7
P0410,2022-04-12,C134,F001,Insulina Lantus,hormona,22,22.0,484.0
P0411,2024-08-24,C050,F004,Remdesivir,antiviral,59,400.0,23600.0
P0412,2021-07-20,C162,F003,Ventolin,broncodilatador,1,4.75,4.75
P0413,2022-03-05,C138,F007,Metformina,antidiabético,24,0.18,4.32
P0414,2022-06-23,C108,F004,Remdesivir,antiviral,39,400.0,15600.0
P0415,2023-04-08,C188,F003,Ventolin,broncodilatador,104,4.75,494.0
P0416,2021-01-30,C059,F006,Augmentine,antibiótico,96,0.45,43.2
P0417,2022-06-14,C068,F007,Metformina,antidiabético,86,0.18,15.48
P0418,2024-09-20,C200,F003,Ventolin,broncodilatador,1,4.75,4.75
P0419,2023-12-14,C092,F001,Insulina Lantus,hormona,14,22.0,308.0
P0420,2021-08-27,C186,F001,Insulina Lantus,hormona,100,22.0,2200.0
P0421,2024-06-24,C035,F005,Paracetamol,analgésico,48,0.15,7.2
P0422,2024-10-11,C057,F004,Remdesivir,antiviral,41,400.0,16400.0
P0423,2023-06-30,C040,F003,Ventolin,broncodilatador,65,4.75,308.75
P0424,2022-07-21,C141,F001,Insulina Lantus,hormona,72,22.0,1584.0
P0425,2021-12-25,C168,F007,Metformina,antidiabético,85,0.18,15.3
P0426,2023-07-23,C197,F004,Remdesivir,antiviral,53,400.0,21200.0
P0427,2022-09-29,C039,F007,Metformina,antidiabético,72,0.18,12.96
P0428,2023-03-31,C100,F005,Paracetamol,analgésico,133,0.15,19.95
P0429,2022-07-12,C024,F007,Metformina,antidiabético,49,0.18,8.82
P0430,2023-06-23,C162,F001,Insulina Lantus,hormona,1,22.0,22.0
P0431,2021-01-29,C152,F002,Amoxicilina,antibiótico,67,0.3,20.1
P0432,2021-06-16,C196,F005,Paracetamol,analgésico,51,0.15,7.65
P0433,2021-08-02,C111,F005,Paracetamol,analgésico,80,0.15,12.0
P0434,2021-09-13,C073,F001,Insulina Lantus,hormona,79,22.0,1738.0
P0435,2022-06-10,C137,F007,Metformina,antidiabético,28,0.18,5.04
P0436,2022-03-29,C034,F007,Metformina,antidiabético,87,0.18,15.66
P0437,2023-11-15,C117,F006,Augmentine,antibiótico,61,0.45,27.45
P0438,2023-02-07,C055,F005,Paracetamol,analgésico,19,0.15,2.85
P0439,2022-05-13,C200,F006,Augmentine,antibiótico,4,0.45,1.8
P0440,2024-05-10,C045,F006,Augmentine,antibiótico,114,0.45,51.3
P0441,2021-05-16,C097,F004,Remdesivir,antiviral,46,400.0,18400.0
P0442,2021-08-31,C163,F002,Amoxicilina,antibiótico,32,0.3,9.6
P0443,2024-01-16,C028,F005,Paracetamol,analgésico,3,0.15,0.45
P0444,2022-04-24,C084,F007,Metformina,antidiabético,33,0.18,5.94
P0445,2023-01-08,C074,F001,Insulina Lantus,hormona,52,22.0,1144.0
P0446,2022-12-05,C094,F006,Augmentine,antibiótico,91,0.45,40.95
P0447,2024-02-25,C169,F006,Augmentine,antibiótico,1,0.45,0.45
P0448,2022-04-28,C088,F006,Augmentine,antibiótico,98,0.45,44.1
P0449,2023-07-21,C024,F002,Amoxicilina,antibiótico,57,0.3,17.1
P0450,2024-03-05,C083,F002,Amoxicilina,antibiótico,71,0.3,21.3
P0451,2024-01-19,C053,F001,Insulina Lantus,hormona,14,22.0,308.0
P0452,2023-11-20,C035,F005,Paracetamol,analgésico,40,0.15,6.0
P0453,2024-02-03,C057,F007,Metformina,antidiabético,59,0.18,10.62
P0454,2023-02-28,C033,F001,Insulina Lantus,hormona,94,22.0,2068.0
P0455,2024-02-12,C015,F004,Remdesivir,antiviral,38,400.0,15200.0
P0456,2022-08-04,C020,F004,Remdesivir,antiviral,90,400.0,36000.0
P0457,2023-08-11,C100,F006,Augmentine,antibiótico,86,0.45,38.7
P0458,2022-02-15,C164,F004,Remdesivir,antiviral,137,400.0,54800.0
P0459,2023-09-22,C025,F001,Insulina Lantus,hormona,24,22.0,528.0
P0460,2021-07-21,C021,F002,Amoxicilina,antibiótico,90,0.3,27.0
P0461,2021-02-26,C134,F003,Ventolin,broncodilatador,31,4.75,147.25
P0462,2022-06-13,C133,F004,Remdesivir,antiviral,52,400.0,20800.0
P0463,2021-03-18,C174,F001,Insulina Lantus,hormona,48,22.0,1056.0
P0464,2021-03-24,C034,F001,Insulina Lantus,hormona,82,22.0,1804.0
P0465,2024-09-21,C165,F005,Paracetamol,analgésico,75,0.15,11.25
P0466,2024-01-07,C142,F003,Ventolin,broncodilatador,17,4.75,80.75
P0467,2022-11-22,C057,F007,Metformina,antidiabético,44,0.18,7.92
P0468,2023-10-02,C115,F002,Amoxicilina,antibiótico,42,0.3,12.6
P0469,2022-05-06,C076,F004,Remdesivir,antiviral,85,400.0,34000.0
P0470,2023-02-02,C077,F006,Augmentine,antibiótico,14,0.45,6.3
P0471,2022-01-16,C078,F005,Paracetamol,analgésico,86,0.15,12.9
P0472,2022-05-15,C165,F005,Paracetamol,analgésico,80,0.15,12.0
P0473,2021-09-22,C123,F006,Augmentine,antibiótico,34,0.45,15.3
P0474,2023-01-07,C149,F004,Remdesivir,antiviral,98,400.0,39200.0
P0475,2021-08-21,C175,F001,Insulina Lantus,hormona,99,22.0,2178.0
P0476,2022-12-03,C151,F005,Paracetamol,analgésico,157,0.15,23.55
P0477,2023-06-20,C033,F005,Paracetamol,analgésico,99,0.15,14.85
P0478,2023-10-06,C181,F003,Ventolin,broncodilatador,1,4.75,4.75
P0479,2023-07-03,C018,F007,Metformina,antidiabético,51,0.18,9.18
P0480,2023-07-09,C035,F001,Insulina Lantus,hormona,47,22.0,1034.0
P0481,2024-03-10,C106,F002,Amoxicilina,antibiótico,59,0.3,17.7
P0482,2024-08-31,C191,F004,Remdesivir,antiviral,103,400.0,41200.0
P0483,2022-05-20,C143,F006,Augmentine,antibiótico,66,0.45,29.7
P0484,2023-01-15,C096,F004,Remdesivir,antiviral,9,400.0,3600.0
P0485,2022-10-28,C021,F003,Ventolin,broncodilatador,39,4.75,185.25
P0486,2021-09-19,C150,F003,Ventolin,broncodilatador,57,4.75,270.75
P0487,2021-05-14,C171,F002,Amoxicilina,antibiótico,69,0.3,20.7
P0488,2021-01-25,C047,F002,Amoxicilina,antibiótico,44,0.3,13.2
P0489,2023-09-13,C129,F007,Metformina,antidiabético,19,0.18,3.42
P0490,2022-08-28,C179,F006,Augmentine,antibiótico,13,0.45,5.85
P0491,2024-02-19,C025,F004,Remdesivir,antiviral,51,400.0,20400.0
P0492,2023-11-29,C098,F002,Amoxicilina,antibiótico,12,0.3,3.6
P0493,2023-05-05,C032,F004,Remdesivir,antiviral,76,400.0,30400.0
P0494,2024-05-04,C145,F002,Amoxicilina,antibiótico,1,0.3,0.3
P0495,2024-01-21,C022,F006,Augmentine,antibiótico,93,0.45,41.85
P0496,2022-09-01,C100,F001,Insulina Lantus,hormona,77,22.0,1694.0
P0497,2024-05-10,C019,F001,Insulina Lantus,hormona,33,22.0,726.0
P0498,2021-03-09,C053,F002,Amoxicilina,antibiótico,17,0.3,5.1
P0499,2022-08-31,C161,F007,Metformina,antidiabético,75,0.18,13.5
P0500,2022-03-08,C093,F007,Metformina,antidiabético,47,0.18,8.46
P0501,2023-10-17,C121,F001,Insulina Lantus,hormona,59,22.0,1298.0
P0502,2024-03-23,C186,F006,Augmentine,antibiótico,88,0.45,39.6
P0503,2024-09-12,C062,F004,Remdesivir,antiviral,50,400.0,20000.0
P0504,2023-05-23,C066,F001,Insulina Lantus,hormona,45,22.0,990.0
P0505,2021-09-18,C031,F007,Metformina,antidiabético,4,0.18,0.72
P0506,2024-08-14,C012,F002,Amoxicilina,antibiótico,95,0.3,28.5
P0507,2022-08-04,C190,F007,Metformina,antidiabético,25,0.18,4.5
P0508,2024-07-20,C140,F004,Remdesivir,antiviral,22,400.0,8800.0
P0509,2022-12-28,C170,F005,Paracetamol,analgésico,24,0.15,3.6
P0510,2022-12-09,C200,F003,Ventolin,broncodilatador,8,4.75,38.0
P0511,2021-10-28,C059,F003,Ventolin,broncodilatador,74,4.75,351.5
P0512,2024-07-30,C002,F007,Metformina,antidiabético,10,0.18,1.8
P0513,2024-02-20,C139,F004,Remdesivir,antiviral,128,400.0,51200.0
P0514,2024-01-02,C159,F002,Amoxicilina,antibiótico,48,0.3,14.4
P0515,2023-05-24,C186,F002,Amoxicilina,antibiótico,78,0.3,23.4
P0516,2023-12-27,C053,F005,Paracetamol,analgésico,36,0.15,5.4
P0517,2024-10-09,C087,F006,Augmentine,antibiótico,36,0.45,16.2
P0518,2023-11-29,C053,F005,Paracetamol,analgésico,13,0.15,1.95
P0519,2021-10-18,C054,F004,Remdesivir,antiviral,73,400.0,29200.0
P0520,2024-08-06,C079,F003,Ventolin,broncodilatador,90,4.75,427.5
P0521,2024-10-02,C196,F004,Remdesivir,antiviral,52,400.0,20800.0
P0522,2023-08-23,C100,F004,Remdesivir,antiviral,72,400.0,28800.0
P0523,2022-02-20,C048,F005,Paracetamol,analgésico,146,0.15,21.9
P0524,2024-09-17,C145,F005,Paracetamol,analgésico,28,0.15,4.2
P0525,2023-07-04,C001,F002,Amoxicilina,antibiótico,114,0.3,34.2
P0526,2024-10-02,C081,F007,Metformina,antidiabético,13,0.18,2.34
P0527,2024-07-18,C019,F007,Metformina,antidiabético,40,0.18,7.2
P0528,2024-11-08,C149,F004,Remdesivir,antiviral,102,400.0,40800.0
P0529,2024-12-20,C013,F007,Metformina,antidiabético,25,0.18,4.5
P0530,2021-05-03,C194,F002,Amoxicilina,antibiótico,44,0.3,13.2
P0531,2023-01-09,C188,F007,Metformina,antidiabético,71,0.18,12.78
P0532,2024-01-07,C005,F001,Insulina Lantus,hormona,79,22.0,1738.0
P0533,2022-03-29,C084,F007,Metformina,antidiabético,46,0.18,8.28
P0534,2021-04-04,C042,F001,Insulina Lantus,hormona,78,22.0,1716.0
P0535,2022-02-24,C097,F005,Paracetamol,analgésico,114,0.15,17.1
P0536,2022-05-29,C171,F004,Remdesivir,antiviral,30,400.0,12000.0
P0537,2024-12-18,C009,F006,Augmentine,antibiótico,41,0.45,18.45
P0538,2021-07-13,C068,F003,Ventolin,broncodilatador,87,4.75,413.25
P0539,2024-05-27,C161,F003,Ventolin,broncodilatador,116,4.75,551.0
P0540,2021-05-22,C187,F003,Ventolin,broncodilatador,166,4.75,788.5
P0541,2024-11-05,C098,F004,Remdesivir,antiviral,35,400.0,14000.0
P0542,2024-04-20,C127,F004,Remdesivir,antiviral,110,400.0,44000.0
P0543,2023-04-10,C063,F002,Amoxicilina,antibiótico,20,0.3,6.0
P0544,2023-03-08,C155,F005,Paracetamol,analgésico,165,0.15,24.75
P0545,2021-11-02,C173,F007,Metformina,antidiabético,1,0.18,0.18
P0546,2021-05-07,C164,F003,Ventolin,broncodilatador,147,4.75,698.25
P0547,2023-12-19,C070,F007,Metformina,antidiabético,73,0.18,13.14
P0548,2024-02-04,C156,F003,Ventolin,broncodilatador,27,4.75,128.25
P0549,2023-05-24,C184,F004,Remdesivir,antiviral,26,400.0,10400.0
P0550,2022-02-07,C119,F003,Ventolin,broncodilatador,77,4.75,365.75
P0551,2024-10-16,C022,F004,Remdesivir,antiviral,93,400.0,37200.0
P0552,2023-10-26,C196,F004,Remdesivir,antiviral,52,400.0,20800.0
P0553,2022-04-11,C079,F001,Insulina Lantus,hormona,112,22.0,2464.0
P0554,2024-02-14,C096,F004,Remdesivir,antiviral,1,400.0,400.0
P0555,2022-01-13,C137,F003,Ventolin,broncodilatador,3,4.75,14.25
P0556,2022-01-01,C022,F006,Augmentine,antibiótico,90,0.45,40.5
P0557,2022-11-11,C118,F004,Remdesivir,antiviral,5,400.0,2000.0
P0558,2021-03-09,C127,F002,Amoxicilina,antibiótico,98,0.3,29.4
P0559,2022-09-22,C139,F003,Ventolin,broncodilatador,79,4.75,375.25
P0560,2023-04-09,C030,F003,Ventolin,broncodilatador,88,4.75,418.0
P0561,2024-01-17,C198,F004,Remdesivir,antiviral,121,400.0,48400.0
P0562,2024-01-20,C049,F005,Paracetamol,analgésico,67,0.15,10.05
P0563,2021-11-19,C058,F003,Ventolin,broncodilatador,93,4.75,441.75
P0564,2024-07-08,C092,F003,Ventolin,broncodilatador,10,4.75,47.5
P0565,2023-07-06,C119,F005,Paracetamol,analgésico,96,0.15,14.4
P0566,2021-02-11,C040,F004,Remdesivir,antiviral,84,400.0,33600.0
P0567,2023-11-08,C024,F004,Remdesivir,antiviral,58,400.0,23200.0
P0568,2023-01-14,C092,F006,Augmentine,antibiótico,11,0.45,4.95
P0569,2021-08-06,C152,F002,Amoxicilina,antibiótico,77,0.3,23.1
P0570,2024-05-12,C087,F007,Metformina,antidiabético,46,0.18,8.28
P0571,2023-01-23,C073,F007,Metformina,antidiabético,67,0.18,12.06
P0572,2023-07-31,C056,F001,Insulina Lantus,hormona,30,22.0,660.0
P0573,2023-04-11,C135,F006,Augmentine,antibiótico,61,0.45,27.45
P0574,2023-01-27,C066,F001,Insulina Lantus,hormona,59,22.0,1298.0
P0575,2021-06-01,C159,F007,Metformina,antidiabético,58,0.18,10.44
P0576,2024-12-31,C090,F003,Ventolin,broncodilatador,2,4.75,9.5
P0577,2023-02-13,C189,F005,Paracetamol,analgésico,135,0.15,20.25
P0578,2021-11-26,C122,F001,Insulina Lantus,hormona,21,22.0,462.0
P0579,2021-07-24,C181,F006,Augmentine,antibiótico,2,0.45,0.9
P0580,2021-10-19,C016,F007,Metformina,antidiabético,48,0.18,8.64
P0581,2024-10-23,C134,F002,Amoxicilina,antibiótico,32,0.3,9.6
P0582,2024-09-09,C140,F004,Remdesivir,antiviral,1,400.0,400.0
P0583,2022-01-05,C085,F005,Paracetamol,analgésico,140,0.15,21.0
P0584,2023-12-31,C124,F006,Augmentine,antibiótico,42,0.45,18.9
P0585,2024-03-31,C142,F007,Metformina,antidiabético,27,0.18,4.86
P0586,2021-04-12,C086,F002,Amoxicilina,antibiótico,17,0.3,5.1
P0587,2021-04-17,C053,F007,Metformina,antidiabético,28,0.18,5.04
P0588,2021-07-14,C053,F005,Paracetamol,analgésico,15,0.15,2.25
P0589,2022-10-02,C067,F005,Paracetamol,analgésico,75,0.15,11.25
P0590,2022-11-21,C034,F003,Ventolin,broncodilatador,87,4.75,413.25
P0591,2024-12-22,C021,F005,Paracetamol,analgésico,85,0.15,12.75
P0592,2021-12-25,C075,F007,Metformina,antidiabético,52,0.18,9.36
P0593,2023-07-08,C035,F003,Ventolin,broncodilatador,31,4.75,147.25
P0594,2024-03-04,C065,F006,Augmentine,antibiótico,36,0.45,16.2
P0595,2021-10-08,C004,F004,Remdesivir,antiviral,46,400.0,18400.0
P0596,2021-11-21,C104,F006,Augmentine,antibiótico,15,0.45,6.75
P0597,2023-04-26,C064,F006,Augmentine,antibiótico,71,0.45,31.95
P0598,2023-05-05,C026,F001,Insulina Lantus,hormona,65,22.0,1430.0
P0599,2021-05-04,C057,F001,Insulina Lantus,hormona,59,22.0,1298.0
P0600,2021-08-25,C015,F006,Augmentine,antibiótico,29,0.45,13.05
P0601,2024-01-13,C088,F005,Paracetamol,analgésico,146,0.15,21.9
P0602,2023-03-12,C161,F005,Paracetamol,analgésico,141,0.15,21.15
P0603,2022-10-16,C167,F004,Remdesivir,antiviral,21,400.0,8400.0
P0604,2021-08-17,C026,F007,Metformina,antidiabético,87,0.18,15.66
P0605,2022-12-02,C107,F007,Metformina,antidiabético,82,0.18,14.76
P0606,2022-05-22,C086,F002,Amoxicilina,antibiótico,13,0.3,3.9
P0607,2021-11-30,C141,F007,Metformina,antidiabético,59,0.18,10.62
P0608,2023-04-29,C062,F007,Metformina,antidiabético,34,0.18,6.12
P0609,2024-07-08,C020,F006,Augmentine,antibiótico,115,0.45,51.75
P0610,2022-04-09,C021,F005,Paracetamol,analgésico,54,0.15,8.1
P0611,2024-04-29,C118,F003,Ventolin,broncodilatador,3,4.75,14.25
P0612,2023-06-28,C086,F003,Ventolin,broncodilatador,17,4.75,80.75
P0613,2021-07-26,C054,F001,Insulina Lantus,hormona,95,22.0,2090.0
P0614,2023-06-05,C003,F001,Insulina Lantus,hormona,90,22.0,1980.0
P0615,2023-05-05,C012,F007,Metformina,antidiabético,84,0.18,15.12
P0616,2024-02-24,C129,F004,Remdesivir,antiviral,30,400.0,12000.0
P0617,2021-10-29,C177,F002,Amoxicilina,antibiótico,72,0.3,21.6
P0618,2021-04-20,C044,F006,Augmentine,antibiótico,66,0.45,29.7
P0619,2021-08-31,C081,F007,Metformina,antidiabético,31,0.18,5.58
P0620,2021-06-10,C076,F001,Insulina Lantus,hormona,79,22.0,1738.0
P0621,2022-04-13,C087,F002,Amoxicilina,antibiótico,43,0.3,12.9
P0622,2022-12-20,C103,F003,Ventolin,broncodilatador,80,4.75,380.0
P0623,2022-05-06,C118,F007,Metformina,antidiabético,5,0.18,0.9
P0624,2021-12-23,C041,F001,Insulina Lantus,hormona,8,22.0,176.0
P0625,2024-09-07,C102,F005,Paracetamol,analgésico,6,0.15,0.9
P0626,2021-04-24,C113,F007,Metformina,antidiabético,76,0.18,13.68
P0627,2024-02-18,C093,F005,Paracetamol,analgésico,69,0.15,10.35
P0628,2024-01-28,C065,F001,Insulina Lantus,hormona,36,22.0,792.0
P0629,2022-05-22,C136,F003,Ventolin,broncodilatador,2,4.75,9.5
P0630,2023-06-30,C137,F002,Amoxicilina,antibiótico,27,0.3,8.1
P0631,2022-04-18,C159,F002,Amoxicilina,antibiótico,71,0.3,21.3
P0632,2021-06-06,C072,F004,Remdesivir,antiviral,63,400.0,25200.0
P0633,2024-01-11,C104,F007,Metformina,antidiabético,15,0.18,2.7
P0634,2022-05-17,C024,F005,Paracetamol,analgésico,62,0.15,9.3
P0635,2023-06-05,C158,F001,Insulina Lantus,hormona,60,22.0,1320.0
P0636,2021-03-06,C003,F003,Ventolin,broncodilatador,129,4.75,612.75
P0637,2024-11-30,C188,F007,Metformina,antidiabético,70,0.18,12.6
P0638,2024-02-15,C013,F007,Metformina,antidiabético,43,0.18,7.74
P0639,2021-12-25,C136,F005,Paracetamol,analgésico,1,0.15,0.15
P0640,2022-12-15,C090,F002,Amoxicilina,antibiótico,1,0.3,0.3
P0641,2022-11-26,C052,F006,Augmentine,antibiótico,28,0.45,12.6
P0642,2023-08-28,C014,F001,Insulina Lantus,hormona,26,22.0,572.0
P0643,2023-09-18,C193,F004,Remdesivir,antiviral,89,400.0,35600.0
P0644,2023-11-03,C152,F002,Amoxicilina,antibiótico,83,0.3,24.9
P0645,2021-06-30,C180,F006,Augmentine,antibiótico,77,0.45,34.65
P0646,2023-08-18,C102,F007,Metformina,antidiabético,27,0.18,4.86
P0647,2022-11-29,C192,F007,Metformina,antidiabético,72,0.18,12.96
P0648,2024-11-10,C037,F004,Remdesivir,antiviral,43,400.0,17200.0
P0649,2022-04-27,C158,F003,Ventolin,broncodilatador,86,4.75,408.5
P0650,2022-09-18,C163,F005,Paracetamol,analgésico,7,0.15,1.05
P0651,2024-05-22,C172,F003,Ventolin,broncodilatador,37,4.75,175.75
P0652,2022-06-11,C177,F001,Insulina Lantus,hormona,73,22.0,1606.0
P0653,2022-02-07,C188,F005,Paracetamol,analgésico,131,0.15,19.65
P0654,2021-12-11,C112,F005,Paracetamol,analgésico,26,0.15,3.9
P0655,2021-08-14,C014,F006,Augmentine,antibiótico,37,0.45,16.65
P0656,2023-12-18,C107,F002,Amoxicilina,antibiótico,115,0.3,34.5
P0657,2021-12-24,C123,F001,Insulina Lantus,hormona,8,22.0,176.0
P0658,2024-11-11,C132,F003,Ventolin,broncodilatador,24,4.75,114.0
P0659,2022-12-28,C061,F007,Metformina,antidiabético,76,0.18,13.68
P0660,2022-08-07,C142,F004,Remdesivir,antiviral,9,400.0,3600.0
P0661,2023-10-15,C124,F005,Paracetamol,analgésico,23,0.15,3.45
P0662,2024-05-19,C055,F007,Metformina,antidiabético,4,0.18,0.72
P0663,2024-06-24,C171,F006,Augmentine,antibiótico,42,0.45,18.9
P0664,2021-04-07,C155,F007,Metformina,antidiabético,91,0.18,16.38
P0665,2023-08-26,C128,F006,Augmentine,antibiótico,94,0.45,42.3
P0666,2023-11-22,C123,F007,Metformina,antidiabético,1,0.18,0.18
P0667,2024-10-02,C030,F003,Ventolin,broncodilatador,53,4.75,251.75
P0668,2024-06-20,C181,F002,Amoxicilina,antibiótico,16,0.3,4.8
P0669,2021-02-18,C118,F003,Ventolin,broncodilatador,1,4.75,4.75
P0670,2024-05-29,C145,F006,Augmentine,antibiótico,8,0.45,3.6
P0671,2024-02-05,C155,F004,Remdesivir,antiviral,134,400.0,53600.0
P0672,2023-07-05,C083,F006,Augmentine,antibiótico,60,0.45,27.0
P0673,2021-06-17,C019,F001,Insulina Lantus,hormona,57,22.0,1254.0
P0674,2023-09-08,C141,F007,Metformina,antidiabético,84,0.18,15.12
P0675,2023-02-04,C004,F003,Ventolin,broncodilatador,22,4.75,104.5
P0676,2023-03-16,C040,F004,Remdesivir,antiviral,46,400.0,18400.0
P0677,2024-07-14,C156,F007,Metformina,antidiabético,3,0.18,0.54
P0678,2024-11-16,C067,F003,Ventolin,broncodilatador,75,4.75,356.25
P0679,2024-11-05,C037,F001,Insulina Lantus,hormona,38,22.0,836.0
P0680,2024-09-23,C166,F004,Remdesivir,antiviral,86,400.0,34400.0
P0681,2021-03-05,C084,F001,Insulina Lantus,hormona,28,22.0,616.0
P0682,2023-11-01,C194,F007,Metformina,antidiabético,34,0.18,6.12
P0683,2023-08-16,C125,F003,Ventolin,broncodilatador,67,4.75,318.25
P0684,2023-05-11,C162,F001,Insulina Lantus,hormona,11,22.0,242.0
P0685,2021-08-18,C190,F005,Paracetamol,analgésico,1,0.15,0.15
P0686,2023-11-15,C058,F003,Ventolin,broncodilatador,77,4.75,365.75
P0687,2022-10-12,C009,F002,Amoxicilina,antibiótico,38,0.3,11.4
P0688,2022-04-12,C027,F005,Paracetamol,analgésico,69,0.15,10.35
P0689,2023-02-22,C058,F005,Paracetamol,analgésico,117,0.15,17.55
P0690,2021-08-30,C150,F002,Amoxicilina,antibiótico,93,0.3,27.9
P0691,2022-07-18,C060,F004,Remdesivir,antiviral,88,400.0,35200.0
